,Consequent,Antecedents,Support (Count),Confidence (%),Lift (x)
258,Chicken,"('Sweet Potato', 'Turkey', 'Chicken Egg', 'Potatoes, White')",93,97.84946236559139,1.4873118279569892
259,Chicken,"('Sweet Potato', 'Turkey', 'Carrots')",125,99.2,1.50784
260,Chicken,"('Sweet Potato', 'Turkey', 'Carrots', 'Potatoes, White')",104,99.03846153846155,1.5053846153846153
261,Chicken,"('Sweet Potato', 'Turkey', 'Carrots', 'Chicken Egg')",87,98.85057471264368,1.502528735632184
262,Chicken,"('Sweet Potato', 'Turkey', 'Rice, White')",119,97.47899159663865,1.4816806722689075
263,Chicken,"('Sweet Potato', 'Turkey', 'Rice, White', 'Potatoes, White')",105,97.14285714285714,1.4765714285714286
264,Chicken,"('Sweet Potato', 'Turkey', 'Rice, White', 'Carrots')",100,99.0,1.5048
265,Chicken,"('Sweet Potato', 'Turkey', 'Rice, White', 'Carrots', 'Potatoes, White')",90,98.88888888888889,1.503111111111111
266,"Potatoes, White","('Sweet Potato', 'Turkey', 'Rice, White', 'Carrots')",100,90.0,1.7750865051903115
267,Chicken,"('Sweet Potato', 'Turkey', 'Cod')",116,98.27586206896551,1.4937931034482759
268,Chicken,"('Sweet Potato', 'Turkey', 'Cod', 'Potatoes, White')",96,97.91666666666666,1.4883333333333333
269,Chicken,"('Sweet Potato', 'Turkey', 'Cod', 'Chicken Egg')",89,97.75280898876404,1.4858426966292135
270,Chicken,"('Sweet Potato', 'Turkey', 'Cod', 'Carrots')",96,98.95833333333334,1.5041666666666667
271,Chicken,"('Sweet Potato', 'Turkey', 'Cod', 'Rice, White')",91,97.8021978021978,1.4865934065934066
272,Chicken,"('Sweet Potato', 'Tuna', 'Potatoes, White')",112,91.96428571428571,1.397857142857143
273,Chicken,"('Sweet Potato', 'Tuna', 'Chicken Egg')",104,94.23076923076923,1.4323076923076923
274,Chicken,"('Sweet Potato', 'Tuna', 'Chicken Egg', 'Potatoes, White')",87,94.25287356321839,1.4326436781609195
275,Chicken,"('Sweet Potato', 'Tuna', 'Carrots')",116,90.51724137931035,1.3758620689655172
276,Chicken,"('Sweet Potato', 'Tuna', 'Carrots', 'Potatoes, White')",98,90.81632653061224,1.380408163265306
277,Chicken,"('Sweet Potato', 'Tuna', 'Rice, White')",106,91.50943396226415,1.390943396226415
278,Chicken,"('Sweet Potato', 'Tuna', 'Rice, White', 'Potatoes, White')",92,93.47826086956522,1.4208695652173913
279,Chicken,"('Sweet Potato', 'Tuna', 'Rice, White', 'Carrots')",91,91.20879120879121,1.3863736263736264
280,"Potatoes, White","('Sweet Potato', 'Tuna', 'Rice, White', 'Carrots')",91,90.10989010989012,1.7772538879805315
281,Chicken,"('Sweet Potato', 'Tuna', 'Cod')",117,91.45299145299145,1.3900854700854701
282,Chicken,"('Sweet Potato', 'Tuna', 'Cod', 'Potatoes, White')",95,93.6842105263158,1.424
283,Chicken,"('Sweet Potato', 'Tuna', 'Cod', 'Chicken Egg')",88,94.31818181818183,1.4336363636363636
284,Chicken,"('Sweet Potato', 'Tuna', 'Cod', 'Carrots')",100,92.0,1.3984
285,Chicken,"('Sweet Potato', 'Tuna', 'Cod', 'Rice, White')",93,91.39784946236558,1.389247311827957
286,Cod,"('Sweet Potato', 'Tuna', 'Rice, White', 'Carrots')",91,90.10989010989012,1.8409547441805507
287,Chicken,"('Sweet Potato', 'Tuna', 'Turkey')",109,99.08256880733946,1.5060550458715596
288,Chicken,"('Sweet Potato', 'Tuna', 'Turkey', 'Potatoes, White')",89,98.87640449438202,1.5029213483146067
289,Chicken,"('Sweet Potato', 'Tuna', 'Turkey', 'Chicken Egg')",86,98.83720930232558,1.5023255813953489
290,Chicken,"('Sweet Potato', 'Tuna', 'Turkey', 'Carrots')",93,98.9247311827957,1.5036559139784946
291,Chicken,"('Sweet Potato', 'Tuna', 'Turkey', 'Cod')",95,98.94736842105263,1.504
292,Chicken,"('Sweet Potato', 'Bananas', 'Chicken Egg')",101,90.0990099009901,1.3695049504950496
293,Chicken,"('Sweet Potato', 'Bananas', 'Cod')",104,94.23076923076923,1.4323076923076923
294,Chicken,"('Sweet Potato', 'Bananas', 'Cod', 'Carrots')",89,94.3820224719101,1.4346067415730337
295,Chicken,"('Sweet Potato', 'Bananas', 'Turkey')",104,99.03846153846155,1.5053846153846153
296,Chicken,"('Sweet Potato', 'Bananas', 'Turkey', 'Carrots')",90,100.0,1.52
297,Chicken,"('Sweet Potato', 'Bananas', 'Tuna')",102,91.17647058823529,1.3858823529411766
298,Chicken,"('Sweet Potato', 'Bananas', 'Tuna', 'Carrots')",89,91.01123595505618,1.3833707865168539
299,Chicken,"('Sweet Potato', 'Salmon', 'Rice, White', 'Potatoes, White')",94,90.42553191489363,1.374468085106383
300,Chicken,"('Sweet Potato', 'Salmon', 'Rice, White', 'Carrots')",93,90.32258064516128,1.3729032258064515
301,Chicken,"('Sweet Potato', 'Salmon', 'Cod')",116,91.37931034482759,1.3889655172413793
302,Chicken,"('Sweet Potato', 'Salmon', 'Cod', 'Potatoes, White')",92,92.3913043478261,1.4043478260869566
303,Chicken,"('Sweet Potato', 'Salmon', 'Cod', 'Carrots')",97,91.75257731958763,1.394639175257732
304,Chicken,"('Sweet Potato', 'Salmon', 'Cod', 'Rice, White')",97,90.72164948453609,1.3789690721649484
305,"Rice, White","('Sweet Potato', 'Salmon', 'Cod', 'Potatoes, White')",92,90.21739130434783,1.9045893719806763
306,Chicken,"('Sweet Potato', 'Salmon', 'Turkey')",110,98.18181818181819,1.4923636363636363
307,Chicken,"('Sweet Potato', 'Salmon', 'Turkey', 'Carrots')",92,98.91304347826086,1.5034782608695652
308,Chicken,"('Sweet Potato', 'Salmon', 'Turkey', 'Rice, White')",89,97.75280898876404,1.4858426966292135
309,Chicken,"('Sweet Potato', 'Salmon', 'Turkey', 'Cod')",93,97.84946236559139,1.4873118279569892
310,Chicken,"('Sweet Potato', 'Salmon', 'Tuna', 'Potatoes, White')",91,91.20879120879121,1.3863736263736264
311,Chicken,"('Sweet Potato', 'Salmon', 'Tuna', 'Carrots')",100,90.0,1.368
312,Carrots,"('Sweet Potato', 'Salmon', 'Tuna', 'Potatoes, White')",91,91.20879120879121,1.8836598184424271
313,Chicken,"('Sweet Potato', 'Salmon', 'Tuna', 'Rice, White')",93,91.39784946236558,1.389247311827957
314,Salmon,"('Sweet Potato', 'Tuna', 'Rice, White', 'Carrots')",91,90.10989010989012,2.046320213650891
315,Chicken,"('Sweet Potato', 'Salmon', 'Tuna', 'Cod')",99,90.9090909090909,1.3818181818181818
316,Chicken,"('Sweet Potato', 'Salmon', 'Tuna', 'Cod', 'Carrots')",88,90.9090909090909,1.3818181818181818
317,Tuna,"('Sweet Potato', 'Salmon', 'Cod', 'Carrots')",97,90.72164948453609,2.012114404909944
318,Chicken,"('Sweet Potato', 'Salmon', 'Tuna', 'Cod', 'Rice, White')",86,90.69767441860465,1.3786046511627907
319,Cod,"('Sweet Potato', 'Salmon', 'Tuna', 'Rice, White')",93,92.47311827956989,1.8892357497976644
320,Salmon,"('Sweet Potato', 'Tuna', 'Cod', 'Rice, White')",93,92.47311827956989,2.0999871481814676
321,Chicken,"('Sweet Potato', 'Salmon', 'Tuna', 'Turkey')",91,98.9010989010989,1.5032967032967033
322,Chicken,"('Sweet Potato', 'Salmon', 'Bananas')",96,90.625,1.3775
323,"Potatoes, White","('Butter', 'Rice, White', 'Carrots', 'Chicken')",103,91.2621359223301,1.7999798434508012
324,"Potatoes, White","('Butter', 'Rice, White', 'Carrots')",116,90.51724137931035,1.7852881517718648
325,"Potatoes, White","('Butter', 'Rice, White', 'Carrots', 'Chicken Egg')",89,93.25842696629213,1.8393530578126822
326,Chicken,"('Butter', 'Cod')",145,91.0344827586207,1.3837241379310345
327,Chicken,"('Butter', 'Cod', 'Potatoes, White')",119,92.43697478991596,1.4050420168067226
328,Chicken,"('Butter', 'Cod', 'Chicken Egg')",118,90.67796610169492,1.3783050847457627
329,Chicken,"('Butter', 'Cod', 'Chicken Egg', 'Potatoes, White')",102,92.15686274509804,1.4007843137254903
330,Chicken,"('Butter', 'Cod', 'Carrots')",108,92.5925925925926,1.4074074074074074
331,Chicken,"('Butter', 'Cod', 'Carrots', 'Potatoes, White')",93,92.47311827956989,1.4055913978494623
332,Chicken,"('Butter', 'Cod', 'Carrots', 'Chicken Egg')",87,93.10344827586206,1.4151724137931034
333,"Potatoes, White","('Butter', 'Cod', 'Carrots', 'Chicken Egg')",87,91.95402298850574,1.813626058942847
334,Chicken,"('Butter', 'Cod', 'Rice, White')",112,91.07142857142857,1.3842857142857143
335,Chicken,"('Butter', 'Cod', 'Rice, White', 'Potatoes, White')",99,91.91919191919192,1.397171717171717
336,Chicken,"('Butter', 'Cod', 'Rice, White', 'Chicken Egg')",93,91.39784946236558,1.389247311827957
337,Chicken,"('Butter', 'Cod', 'Rice, White', 'Chicken Egg', 'Potatoes, White')",86,91.86046511627907,1.3962790697674419
338,"Potatoes, White","('Butter', 'Cod', 'Rice, White', 'Chicken Egg')",93,92.47311827956989,1.8238642705659114
339,Chicken,"('Butter', 'Cod', 'Rice, White', 'Carrots')",89,92.13483146067416,1.4004494382022472
340,"Potatoes, White","('Butter', 'Cod', 'Rice, White', 'Carrots')",89,91.01123595505618,1.795031297383461
341,Chicken,"('Butter', 'Turkey')",142,97.1830985915493,1.4771830985915493
342,Chicken,"('Butter', 'Turkey', 'Potatoes, White')",114,98.24561403508771,1.4933333333333334
343,Chicken,"('Butter', 'Turkey', 'Chicken Egg')",109,97.24770642201835,1.478165137614679
344,Chicken,"('Butter', 'Turkey', 'Chicken Egg', 'Potatoes, White')",90,97.77777777777777,1.4862222222222221
345,Chicken,"('Butter', 'Turkey', 'Carrots')",109,97.24770642201835,1.478165137614679
346,Chicken,"('Butter', 'Turkey', 'Carrots', 'Potatoes, White')",90,98.88888888888889,1.503111111111111
347,Chicken,"('Butter', 'Turkey', 'Rice, White')",106,97.16981132075472,1.4769811320754718
348,Chicken,"('Butter', 'Turkey', 'Rice, White', 'Potatoes, White')",93,97.84946236559139,1.4873118279569892
349,Chicken,"('Butter', 'Turkey', 'Cod')",106,97.16981132075472,1.4769811320754718
350,Chicken,"('Butter', 'Turkey', 'Cod', 'Potatoes, White')",89,97.75280898876404,1.4858426966292135
351,Chicken,"('Butter', 'Turkey', 'Cod', 'Chicken Egg')",87,97.70114942528735,1.4850574712643678
352,Chicken,"('Butter', 'Tuna')",132,90.9090909090909,1.3818181818181818
353,Chicken,"('Butter', 'Tuna', 'Potatoes, White')",106,92.45283018867924,1.4052830188679246
354,Chicken,"('Butter', 'Tuna', 'Chicken Egg')",110,90.9090909090909,1.3818181818181818
355,Chicken,"('Butter', 'Tuna', 'Chicken Egg', 'Potatoes, White')",91,92.3076923076923,1.403076923076923
356,Chicken,"('Butter', 'Tuna', 'Carrots')",99,92.92929292929293,1.4125252525252525
357,Chicken,"('Butter', 'Tuna', 'Carrots', 'Potatoes, White')",86,91.86046511627907,1.3962790697674419
358,Chicken,"('Butter', 'Tuna', 'Rice, White')",100,92.0,1.3984
359,Chicken,"('Butter', 'Tuna', 'Rice, White', 'Potatoes, White')",89,93.25842696629213,1.4175280898876403
360,"Potatoes, White","('Butter', 'Tuna', 'Rice, White', 'Chicken')",92,90.21739130434783,1.779374153753573
361,Chicken,"('Butter', 'Tuna', 'Cod')",112,91.07142857142857,1.3842857142857143
362,Chicken,"('Butter', 'Tuna', 'Cod', 'Potatoes, White')",92,92.3913043478261,1.4043478260869566
363,Chicken,"('Butter', 'Tuna', 'Cod', 'Chicken Egg')",94,90.42553191489363,1.374468085106383
364,Chicken,"('Butter', 'Tuna', 'Cod', 'Carrots')",87,93.10344827586206,1.4151724137931034
365,Chicken,"('Butter', 'Tuna', 'Cod', 'Rice, White')",88,92.04545454545455,1.3990909090909092
366,Chicken,"('Butter', 'Tuna', 'Turkey')",97,98.96907216494846,1.5043298969072165
367,Chicken,"('Butter', 'Bananas', 'Potatoes, White')",106,90.56603773584906,1.3766037735849057
368,Chicken,"('Butter', 'Bananas', 'Chicken Egg')",98,91.83673469387756,1.3959183673469389
369,Chicken,"('Butter', 'Bananas', 'Carrots')",103,92.23300970873787,1.4019417475728155
370,Chicken,"('Butter', 'Bananas', 'Carrots', 'Potatoes, White')",88,92.04545454545455,1.3990909090909092
371,Chicken,"('Butter', 'Bananas', 'Rice, White')",96,90.625,1.3775
372,Chicken,"('Butter', 'Bananas', 'Rice, White', 'Potatoes, White')",86,91.86046511627907,1.3962790697674419
373,"Potatoes, White","('Butter', 'Bananas', 'Rice, White', 'Chicken')",87,90.80459770114942,1.7909557332060613
374,Chicken,"('Butter', 'Bananas', 'Cod')",98,93.87755102040816,1.426938775510204
375,Chicken,"('Butter', 'Bananas', 'Turkey')",91,100.0,1.52
376,Chicken,"('Butter', 'Bananas', 'Tuna')",86,93.02325581395348,1.413953488372093
377,Chicken,"('Butter', 'Salmon', 'Potatoes, White')",106,90.56603773584906,1.3766037735849057
378,Chicken,"('Butter', 'Salmon', 'Carrots')",99,92.92929292929293,1.4125252525252525
379,Chicken,"('Butter', 'Salmon', 'Carrots', 'Potatoes, White')",86,91.86046511627907,1.3962790697674419
380,Chicken,"('Butter', 'Salmon', 'Rice, White', 'Potatoes, White')",90,90.0,1.368
381,"Potatoes, White","('Butter', 'Salmon', 'Rice, White', 'Chicken')",88,92.04545454545455,1.815429380308273
382,"Potatoes, White","('Butter', 'Salmon', 'Rice, White')",98,91.83673469387756,1.811312760398277
383,Chicken,"('Butter', 'Salmon', 'Cod', 'Potatoes, White')",92,91.30434782608695,1.3878260869565218
384,"Potatoes, White","('Butter', 'Salmon', 'Cod', 'Chicken Egg')",87,90.80459770114942,1.7909557332060613
385,Chicken,"('Butter', 'Salmon', 'Cod', 'Rice, White')",87,90.80459770114942,1.3802298850574712
386,"Potatoes, White","('Butter', 'Salmon', 'Cod', 'Rice, White')",87,91.95402298850574,1.813626058942847
387,Chicken,"('Butter', 'Salmon', 'Turkey')",95,97.89473684210527,1.488
388,Chicken,"('Butter', 'Salmon', 'Tuna')",102,91.17647058823529,1.3858823529411766
389,Chicken,"('Butter', 'Salmon', 'Tuna', 'Potatoes, White')",86,93.02325581395348,1.413953488372093
390,Chicken,"('Butter', 'Salmon', 'Tuna', 'Chicken Egg')",86,90.69767441860465,1.3786046511627907
391,Chicken,"('Butter', 'Salmon', 'Tuna', 'Cod')",90,90.0,1.368
392,Cod,"('Butter', 'Salmon', 'Tuna', 'Potatoes, White')",86,90.69767441860465,1.8529632408102026
393,"Potatoes, White","('Butter', 'Sweet Potato', 'Chicken Egg')",89,91.01123595505618,1.795031297383461
394,Chicken,"('Butter', 'Sweet Potato', 'Carrots')",100,92.0,1.3984
395,Chicken,"('Butter', 'Sweet Potato', 'Carrots', 'Potatoes, White')",88,92.04545454545455,1.3990909090909092
396,"Potatoes, White","('Butter', 'Sweet Potato', 'Rice, White')",92,92.3913043478261,1.8222506393861893
397,Chicken,"('Butter', 'Sweet Potato', 'Cod')",87,91.95402298850574,1.3977011494252873
398,Chicken,"('Butter', 'Sweet Potato', 'Turkey')",89,97.75280898876404,1.4858426966292135
399,Carrots,"('Butter', 'Sweet Potato', 'Turkey', 'Chicken')",87,90.80459770114942,1.8753123438280859
400,Chicken,"('Garlic', 'Cod')",143,90.20979020979021,1.371188811188811
401,Chicken,"('Garlic', 'Cod', 'Potatoes, White')",112,92.85714285714286,1.4114285714285715
402,Chicken,"('Garlic', 'Cod', 'Chicken Egg')",106,91.50943396226415,1.390943396226415
403,Chicken,"('Garlic', 'Cod', 'Chicken Egg', 'Potatoes, White')",90,93.33333333333333,1.4186666666666667
404,Chicken,"('Garlic', 'Cod', 'Carrots')",122,90.1639344262295,1.3704918032786886
405,Chicken,"('Garlic', 'Cod', 'Carrots', 'Potatoes, White')",96,91.66666666666666,1.3933333333333333
406,Chicken,"('Garlic', 'Cod', 'Carrots', 'Chicken Egg')",88,92.04545454545455,1.3990909090909092
407,Chicken,"('Garlic', 'Cod', 'Rice, White')",106,90.56603773584906,1.3766037735849057
408,Chicken,"('Garlic', 'Cod', 'Rice, White', 'Potatoes, White')",93,92.47311827956989,1.4055913978494623
409,Carrots,"('Garlic', 'Cod', 'Rice, White')",106,90.56603773584906,1.870385561936013
410,Chicken,"('Garlic', 'Turkey')",133,96.2406015037594,1.4628571428571429
411,Chicken,"('Garlic', 'Turkey', 'Potatoes, White')",101,98.01980198019803,1.48990099009901
412,Chicken,"('Garlic', 'Turkey', 'Chicken Egg')",92,98.91304347826086,1.5034782608695652
413,Chicken,"('Garlic', 'Turkey', 'Carrots')",108,97.22222222222221,1.4777777777777779
414,Chicken,"('Garlic', 'Turkey', 'Rice, White')",97,96.90721649484536,1.4729896907216495
415,Chicken,"('Garlic', 'Turkey', 'Cod')",108,98.14814814814815,1.4918518518518518
416,Chicken,"('Garlic', 'Turkey', 'Cod', 'Carrots')",91,97.8021978021978,1.4865934065934066
417,Chicken,"('Garlic', 'Tuna', 'Potatoes, White')",105,91.42857142857143,1.3897142857142857
418,Chicken,"('Garlic', 'Tuna', 'Carrots', 'Potatoes, White')",93,90.32258064516128,1.3729032258064515
419,Chicken,"('Garlic', 'Tuna', 'Rice, White')",97,90.72164948453609,1.3789690721649484
420,Chicken,"('Garlic', 'Tuna', 'Rice, White', 'Potatoes, White')",87,91.95402298850574,1.3977011494252873
421,"Potatoes, White","('Garlic', 'Tuna', 'Rice, White', 'Chicken')",88,90.9090909090909,1.7930166719094054
422,Carrots,"('Garlic', 'Tuna', 'Rice, White', 'Chicken')",88,90.9090909090909,1.8774703557312253
423,Carrots,"('Garlic', 'Tuna', 'Rice, White', 'Potatoes, White')",87,90.80459770114942,1.8753123438280859
424,Carrots,"('Garlic', 'Tuna', 'Rice, White')",97,91.75257731958763,1.8948901837740924
425,Chicken,"('Garlic', 'Tuna', 'Cod', 'Potatoes, White')",95,91.57894736842105,1.392
426,Cod,"('Garlic', 'Tuna', 'Potatoes, White', 'Chicken')",96,90.625,1.851478494623656
427,Cod,"('Garlic', 'Tuna', 'Potatoes, White')",105,90.47619047619048,1.8484383000512032
428,Cod,"('Garlic', 'Tuna', 'Carrots', 'Chicken')",101,91.0891089108911,1.860960289577345
429,Cod,"('Garlic', 'Tuna', 'Carrots', 'Potatoes, White')",93,91.39784946236558,1.8672678922418777
430,Cod,"('Garlic', 'Tuna', 'Carrots')",113,91.1504424778761,1.8622133409458559
431,"Potatoes, White","('Garlic', 'Tuna', 'Cod', 'Rice, White')",88,90.9090909090909,1.7930166719094054
432,Cod,"('Garlic', 'Tuna', 'Rice, White', 'Potatoes, White')",87,91.95402298850574,1.878630577184526
433,Carrots,"('Garlic', 'Tuna', 'Cod', 'Rice, White')",88,93.18181818181817,1.9244071146245059
434,Cod,"('Garlic', 'Tuna', 'Rice, White', 'Carrots')",89,92.13483146067416,1.8823245137126978
435,Cod,"('Garlic', 'Tuna', 'Rice, White')",97,90.72164948453609,1.8534530539851457
436,Chicken,"('Garlic', 'Tuna', 'Turkey')",95,98.94736842105263,1.504
437,Chicken,"('Garlic', 'Tuna', 'Turkey', 'Cod')",88,98.86363636363636,1.5027272727272727
438,Cod,"('Garlic', 'Tuna', 'Turkey', 'Chicken')",94,92.5531914893617,1.8908716540837336
439,Cod,"('Garlic', 'Tuna', 'Turkey')",95,92.63157894736842,1.89247311827957
440,Chicken,"('Garlic', 'Bananas', 'Chicken Egg')",92,90.21739130434783,1.371304347826087
441,Chicken,"('Garlic', 'Bananas', 'Cod')",97,92.78350515463917,1.4103092783505156
442,Chicken,"('Garlic', 'Bananas', 'Turkey')",91,97.8021978021978,1.4865934065934066
443,Chicken,"('Garlic', 'Bananas', 'Tuna')",89,92.13483146067416,1.4004494382022472
444,Chicken,"('Garlic', 'Salmon', 'Potatoes, White')",96,91.66666666666666,1.3933333333333333
445,Chicken,"('Garlic', 'Salmon', 'Chicken Egg')",91,90.10989010989012,1.3696703296703296
446,Chicken,"('Garlic', 'Salmon', 'Carrots', 'Potatoes, White')",87,90.80459770114942,1.3802298850574712
447,Carrots,"('Garlic', 'Salmon', 'Potatoes, White')",96,90.625,1.8716032608695652
448,Chicken,"('Garlic', 'Salmon', 'Rice, White')",96,90.625,1.3775
449,Carrots,"('Garlic', 'Salmon', 'Rice, White', 'Chicken')",87,90.80459770114942,1.8753123438280859
450,Carrots,"('Garlic', 'Salmon', 'Rice, White')",96,91.66666666666666,1.8931159420289856
451,Cod,"('Garlic', 'Salmon', 'Chicken')",109,91.74311926605505,1.8743217914570385
452,Chicken,"('Garlic', 'Salmon', 'Cod', 'Potatoes, White')",89,92.13483146067416,1.4004494382022472
453,Cod,"('Garlic', 'Salmon', 'Potatoes, White', 'Chicken')",88,93.18181818181817,1.9037145650048877
454,Cod,"('Garlic', 'Salmon', 'Potatoes, White')",96,92.70833333333334,1.894041218637993
455,Cod,"('Garlic', 'Salmon', 'Chicken Egg')",91,90.10989010989012,1.8409547441805507
456,Chicken,"('Garlic', 'Salmon', 'Cod', 'Carrots')",101,90.0990099009901,1.3695049504950496
457,Carrots,"('Garlic', 'Salmon', 'Cod', 'Chicken')",100,91.0,1.8793478260869565
458,Cod,"('Garlic', 'Salmon', 'Carrots', 'Chicken')",98,92.85714285714286,1.8970814132104454
459,Carrots,"('Garlic', 'Salmon', 'Cod', 'Potatoes, White')",89,91.01123595505618,1.8795798729848558
460,Cod,"('Garlic', 'Salmon', 'Carrots', 'Potatoes, White')",87,93.10344827586206,1.9021134593993325
461,Carrots,"('Garlic', 'Salmon', 'Cod')",112,90.17857142857143,1.8623835403726707
462,Cod,"('Garlic', 'Salmon', 'Carrots')",109,92.66055045871559,1.893065009371609
463,Chicken,"('Garlic', 'Salmon', 'Cod', 'Rice, White')",89,91.01123595505618,1.3833707865168539
464,Cod,"('Garlic', 'Salmon', 'Rice, White', 'Chicken')",87,93.10344827586206,1.9021134593993325
465,Carrots,"('Garlic', 'Salmon', 'Cod', 'Rice, White')",89,92.13483146067416,1.9027845627747924
466,Cod,"('Garlic', 'Salmon', 'Rice, White', 'Carrots')",88,93.18181818181817,1.9037145650048877
467,Cod,"('Garlic', 'Salmon', 'Rice, White')",96,92.70833333333334,1.894041218637993
468,Cod,"('Garlic', 'Salmon')",122,91.80327868852459,1.8755508549268465
469,Chicken,"('Garlic', 'Salmon', 'Turkey')",91,98.9010989010989,1.5032967032967033
470,Carrots,"('Garlic', 'Salmon', 'Turkey', 'Chicken')",90,90.0,1.858695652173913
471,Carrots,"('Garlic', 'Salmon', 'Turkey')",91,90.10989010989012,1.860965121834687
472,Cod,"('Garlic', 'Salmon', 'Turkey', 'Chicken')",90,92.22222222222223,1.8841099163679809
473,Cod,"('Garlic', 'Salmon', 'Turkey')",91,92.3076923076923,1.8858560794044665
474,Chicken,"('Garlic', 'Salmon', 'Tuna', 'Potatoes, White')",87,91.95402298850574,1.3977011494252873
475,Tuna,"('Garlic', 'Salmon', 'Potatoes, White', 'Chicken')",88,90.9090909090909,2.0162716660771136
476,Tuna,"('Garlic', 'Salmon', 'Potatoes, White')",96,90.625,2.0099708171206228
477,Carrots,"('Garlic', 'Salmon', 'Tuna', 'Chicken')",95,90.52631578947368,1.8695652173913044
478,Carrots,"('Garlic', 'Salmon', 'Tuna', 'Potatoes, White')",87,90.80459770114942,1.8753123438280859
479,Tuna,"('Garlic', 'Salmon', 'Carrots', 'Potatoes, White')",87,90.80459770114942,2.0139541124379443
480,Chicken,"('Garlic', 'Salmon', 'Tuna', 'Rice, White')",86,90.69767441860465,1.3786046511627907
481,"Potatoes, White","('Garlic', 'Salmon', 'Tuna', 'Rice, White')",86,90.69767441860465,1.7888468656956626
482,Carrots,"('Garlic', 'Salmon', 'Tuna', 'Rice, White')",86,91.86046511627907,1.897118301314459
483,Cod,"('Garlic', 'Salmon', 'Tuna', 'Chicken')",95,93.6842105263158,1.913978494623656
484,Cod,"('Garlic', 'Salmon', 'Tuna', 'Potatoes, White')",87,93.10344827586206,1.9021134593993325
485,Tuna,"('Garlic', 'Salmon', 'Cod', 'Potatoes, White')",89,91.01123595505618,2.0185371398592227
486,Carrots,"('Garlic', 'Salmon', 'Tuna', 'Cod', 'Chicken')",89,91.01123595505618,1.8795798729848558
487,Cod,"('Garlic', 'Salmon', 'Tuna', 'Carrots', 'Chicken')",86,94.18604651162791,1.924231057764441
488,Carrots,"('Garlic', 'Salmon', 'Tuna', 'Cod')",101,90.0990099009901,1.8607404218682737
489,Cod,"('Garlic', 'Salmon', 'Tuna', 'Carrots')",96,94.79166666666666,1.9366039426523298
490,Tuna,"('Garlic', 'Salmon', 'Cod', 'Carrots')",101,90.0990099009901,1.9983048888546442
491,Cod,"('Garlic', 'Salmon', 'Tuna', 'Rice, White')",86,94.18604651162791,1.924231057764441
492,Tuna,"('Garlic', 'Salmon', 'Cod', 'Rice, White')",89,91.01123595505618,2.0185371398592227
493,Salmon,"('Garlic', 'Tuna', 'Cod', 'Rice, White')",88,92.04545454545455,2.0902752625860197
494,Cod,"('Garlic', 'Salmon', 'Tuna')",107,94.39252336448598,1.9284494020701437
495,Tuna,"('Garlic', 'Salmon', 'Cod')",112,90.17857142857143,2.0000694830461367
496,Chicken,"('Garlic', 'Salmon', 'Bananas')",87,91.95402298850574,1.3977011494252873
497,Carrots,"('Garlic', 'Salmon', 'Bananas')",87,90.80459770114942,1.8753123438280859
498,Cod,"('Garlic', 'Salmon', 'Bananas')",87,91.95402298850574,1.878630577184526
499,Chicken,"('Garlic', 'Sweet Potato', 'Chicken Egg')",86,90.69767441860465,1.3786046511627907
500,"Potatoes, White","('Garlic', 'Sweet Potato', 'Chicken Egg')",86,91.86046511627907,1.811780799871248
501,"Potatoes, White","('Garlic', 'Sweet Potato', 'Rice, White', 'Chicken')",89,92.13483146067416,1.8171921775980717
502,"Potatoes, White","('Garlic', 'Sweet Potato', 'Rice, White')",103,90.29126213592234,1.780831121711963
503,"Potatoes, White","('Garlic', 'Sweet Potato', 'Rice, White', 'Carrots')",91,90.10989010989012,1.7772538879805315
504,Chicken,"('Garlic', 'Sweet Potato', 'Cod')",100,92.0,1.3984
505,Chicken,"('Garlic', 'Sweet Potato', 'Cod', 'Carrots')",90,91.11111111111111,1.3848888888888888
506,Carrots,"('Garlic', 'Sweet Potato', 'Cod')",100,90.0,1.858695652173913
507,Chicken,"('Garlic', 'Sweet Potato', 'Turkey')",98,97.95918367346938,1.4889795918367348
508,Chicken,"('Garlic', 'Sweet Potato', 'Tuna')",92,90.21739130434783,1.371304347826087
509,Cod,"('Garlic', 'Sweet Potato', 'Tuna')",92,92.3913043478261,1.8875642823749417
510,Carrots,"('Garlic', 'Sweet Potato', 'Salmon')",88,93.18181818181817,1.9244071146245059
511,Cod,"('Garlic', 'Sweet Potato', 'Salmon')",88,93.18181818181817,1.9037145650048877
512,Chicken,"('Garlic', 'Butter', 'Potatoes, White')",96,91.66666666666666,1.3933333333333333
513,Chicken,"('Garlic', 'Butter', 'Carrots')",101,90.0990099009901,1.3695049504950496
514,Chicken,"('Garlic', 'Butter', 'Carrots', 'Potatoes, White')",86,90.69767441860465,1.3786046511627907
515,Chicken,"('Garlic', 'Butter', 'Rice, White')",94,91.48936170212765,1.3906382978723404
516,Chicken,"('Garlic', 'Butter', 'Cod')",92,90.21739130434783,1.371304347826087
517,Chicken,"('Garlic', 'Butter', 'Turkey')",88,97.72727272727273,1.4854545454545454
518,Chicken,"('Cucumber', 'Cod')",130,90.76923076923077,1.3796923076923078
519,Chicken,"('Cucumber', 'Cod', 'Potatoes, White')",96,92.70833333333334,1.4091666666666667
520,Chicken,"('Cucumber', 'Cod', 'Chicken Egg')",99,92.92929292929293,1.4125252525252525
